—“ќ”Ќ –ќ”«;+7Ц916Ц707Ц27Ц49;ћосква, Ќагатинский 1-й проезд,†2 ст4Ѕ;stonerose.ru;stonerosemoscow@gmail.com
Treez Collection;+7 (495) 647Ц02Ц88;ћосква, Ѕольшой “ишинский переулок,†12;www.treez.ru;
Lacy Bird;+7Ц962Ц934Ц87Ц18, +7 (495) 481Ц33Ц69;ћосква, јэропорта проезд,†8 ст4;lacybird.ru;
¬ ÷ветј’!;+7 (495) 723Ц58Ц08, +7Ц903Ц723Ц58Ц08;ћосква, ѕривольна€,†2 ст9;вцветах.рус;
¬ ÷ветј’!;+7Ц963Ц776Ц32Ц08;ѕодольск, ¬ысотна€,†3в;вцветах.рус;
Ѕотаника;+7Ц925Ц003Ц92Ц84;д.† лишева, 8 ћарта,†ст40;;
јзбука цветов;+7Ц965Ц217Ц45Ц11;ћосква,  аховка,†18 к1;azbukazvetov.ru;
ColorFLOWERS;8Ц800Ц700Ц90Ц89, +7Ц926Ц886Ц86Ц97, +7Ц967Ц046Ц55Ц46, +7 (495) 989Ц52Ц21;ћосква, ћаши ѕорываевой,†38;colorflowers.ru;
The Buket;+7 (495) 665Ц90Ц17;Kitchen Factory,ћосква, Ѕоткинский 1-й проезд,†7;thebuket.ru;
Roza4U;+7Ц968Ц543Ц98Ц99, +7 (499) 404Ц01Ц26;ћосква, ”ссурийска€,†1 к1;www.roza4u.ru;
÷¬≈“ќ„ ј;+7 (495) 150Ц06Ц07, +7Ц985Ц767Ц05Ц30, +7 (499) 264Ц12Ц92;ћосква, –усаковска€,†4 ст4;www.cve.me;
Studio Floristic;8Ц800Ц333Ц12Ц91, +7 (495) 255Ц12Ц91, +7Ц929Ц951Ц88Ц32;ћосква, –асковой,†10 ст4;www.studiofloristic.ru;
јленький ÷веточек;+7Ц916Ц671Ц15Ц46;ћосква, —ущЄвский ¬ал,†23;;
Orchidee;+7 (495) 374Ц58Ц59, 8Ц800Ц555Ц46Ц59;ƒолгопрудный, ¬иноградна€,†9р;orchidee.su;
55;+7 (495) 229Ц02Ц09;ћосква, Ѕалчуг,†5;www.flowers55.ru;
÷веточна€ база є1;+7Ц926Ц942Ц76Ц75;ћосква,  аширское шоссе,†62/2;;
÷ветовик;+7 (495) 777Ц10Ц28, +7 (495) 777Ц10Ц28;ћосква, Ѕагратионовский проезд,†3;moscow.cvetovik.com;info@cvetovik.com
Majestic Flowers & Decor;+7Ц916Ц252Ц04Ц07;ћосква, «емл€ной ¬ал,†46;majesticdecor.ru;
Ѕабочка;+7Ц916Ц539Ц35Ц79;ћосква, ЅирюлЄвска€,†17;babochka.msk.ru;
√ород роз;+7Ц985Ц811Ц40Ц09;ћосква, ¬ернадского проспект,†109;www.cityrose.ru;
÷веточна€ радуга;+7 (495) 269Ц32Ц27, +7Ц985Ц072Ц21Ц11;“÷ FOR YOU,ћосква, ¬аршавское шоссе,†26 ст6;;
Sapori d`amore;+7Ц965Ц243Ц33Ц36, +7Ц926Ц253Ц33Ц36;ћосква, ѕаркова€ 3-€,†33;;
ѕоле ÷ветов, ќќќ;+7 (495) 204Ц18Ц65;“ќ÷ North House,ћосква, ƒмитровское шоссе,†100 ст2;www.polecvetov.ru;
Ѕабочка;8Ц800Ц775Ц51Ц85, +7Ц926Ц660Ц94Ц94;Ћобн€, Ѕукинское шоссе,†37 ст1;;
Ѕотаника;+7 (495) 223Ц54Ц09;Ѕ÷ јврора,ћосква, —адовническа€,†82 ст2;www.botanikaflowers.ru;
÷¬≈“ћј– ≈“;+7 (499) 579Ц85Ц84;ћосква, ћаросейка,†10;www.cvetmarket.ru;
ћного цветов;+7Ц925Ц722Ц66Ц14;ћосква, Ѕарышиха,†18;;
—алон цветов;+7Ц926Ц585Ц50Ц02;ѕодольск,  ирова,†52;www.buket.dizaine.ru;
12;;Ѕ÷ “ехнопарк —апфир,ћосква, ўербаковска€,†53;;
Bloom;+7Ц977Ц252Ц00Ц02;ћосква, —ыром€тнический 4-й переулок,†1/8 ст22;;
÷веты у белого дома;+7 (495) 605Ц04Ц54;ћосква, √лубокий переулок,†1/2;;
ћного цветов;+7Ц916Ц945Ц30Ц57;ћосква, Ћомоносовский проспект,†19а;mnogo-cvetov.ru;
—юрприз;+7Ц926Ц100Ц13Ц23;√лобал —ити,ћосква, ƒнепропетровска€,†2;;
–осцветторг;+7Ц916Ц525Ц72Ц75, +7Ц966Ц029Ц80Ц00;“÷ —фера, ƒомодедово,  орнеева,†1;www.roscvettorg.ru;
—алон цветов;+7Ц926Ц650Ц09Ц00;ћосква, ≈лецка€,†19 к1;;
÷ветэлль;+7Ц964Ц705Ц92Ц06;д.†јлабино,  иевское шоссе 48 км,†вл49;cvetelle.ru;
 иоск по продаже цветов;;–еутов, ѕобеды,†20а киоск;;
ќзеленение, √Ѕ”;+7 (499) 268Ц29Ц01, +7 (499) 268Ц39Ц13;ћосква, Ћучевой 6-й просек,†17;;
»зобилие;+7Ц926Ц262Ц82Ц82;ћосква, Ћенинградский проспект,†74 к1;;
77cvetov.ru;+7Ц929Ц514Ц78Ц89, +7Ц925Ц174Ц36Ц36;ћосква,  оровинское шоссе,†20 к1;77cvetov.ru;
ћодна€ точка;+7 (495) 997Ц91Ц00;пос.† оммунарка, Ѕачуринска€,†19;;
Ѕукеториум;+7Ц985Ц260Ц44Ц60;ћосква, Ћенинский проспект,†64;;
Roza111;+7Ц916Ц574Ц44Ц44;д.†»зварино, »зварино д,†вл2 ст1;roza111.ru;
 актус ‘лора, ќќќ;+7 (495) 987Ц47Ц59, +7 (495) 664Ц27Ц10;ћосква,  ронштадтский бульвар,†14 ст9;;
Flora-optom;+7 (495) 644Ц04Ц50;ћосква,  отл€ковска€,†6;www.flora-optom.ru;
÷веты мира;; расногорск, ћ јƒ 66 км,†2а;cvm24.ru;
Service Flowers;+7 (499) 350Ц18Ц03;ћосква, –ижска€ площадь,†9 ст4;dostavka-svetov.ru;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 968Ц90Ц89;“¬÷ ћебель –оссии,рп.†Ќовоивановское, јгрохимиков,†ст1;www.rozbl.ru;info@rozbl.ru
Ћолита;;ћосква, ƒмитровское шоссе,†149;;
÷веточна€ долина;+7Ц985Ц316Ц60Ц00, +7Ц925Ц909Ц54Ц78;ћосква,  аширское шоссе,†55 к1;Flower-valley.ru;
√рин ‘лора;+7Ц925Ц505Ц40Ц22, +7 (495) 562Ц88Ц79; расногорск, ∆елезнодорожна€,†33;www.green-flora.ru;
—ады Ћюбви;+7 (495) 222Ц44Ц28; расногорск, ћ јƒ 66 км,†ст1;lovegardens.ru;
ћагазин цветов;;ќдинцово,  утузовска€,†19;;
Roots;+7 (495) 922Ц83Ц18;ћосква, –ыбинска€ 2-€,†13;roots-store.ru;
Flowers-country;+7 (499) 992Ц21Ц02, +7Ц964Ц578Ц81Ц72;ћосква, ћала€  алужска€,†12;flowers-country.ru;
“ќ„ ј÷¬≈“ќ„ ј;+7 (495) 642Ц59Ц81, +7Ц926Ц524Ц19Ц42;ћосква, Ѕотаническа€,†33 к4;www.tcvet.ru;
FlowersDeliveryClub;8Ц800Ц550Ц01Ц48, +7 (495) 419Ц60Ц51;ћагистраль ѕлаза,ћосква, ћагистральный 1-й тупик,†5а;www.fdc24.ru;
≈вро‘лор;+7 (496) 429Ц06Ц65;ќрехово-«уево, ÷ентральный бульвар,†7;euroflor.ru;
ѕЋјЌ≈“ј ÷¬≈“ќ¬;;ќрехово-«уево, Ѕирюкова,†41а;;
12;+7Ц905Ц542Ц98Ц99;ћосква, Ќалична€,†4 ст7;;
“рейд-Ћ“ƒ, ќќќ;+7Ц977Ц871Ц61Ц80;ћосква, —лав€нска€ площадь,†вл2 киоск;;
Ѕукетто;+7Ц926Ц168Ц25Ц72, +7 (495) 502Ц25Ц62;ћосква, “верска€,†9;www.buketto.ru;
јссоль;+7 (499) 744Ц34Ц23, +7 (495) 502Ц54Ц34;ћосква, ѕрофсоюзна€,†16/10;www.assolstudio.ru;
÷веточна€ лавка;+7 (495) 745Ц40Ц61, +7 (499) 992Ц77Ц01;ћосква, “атарска€,†5 ст1;leon-flora.ru;
‘лораћаркт;+7 (499) 709Ц71Ц86, +7 (499) 161Ц26Ц53, +7 (499) 168Ц99Ц55, +7 (499) 161Ц91Ц88;ћосква, Ѕольша€ „еркизовска€,†93 ст1;floramarkt.su;
÷веточна€ база 24;+7 (495) 227Ц24Ц24, +7Ц916Ц694Ц05Ц05;ћосква, Ћюблинска€,†123;flowerbase24.ru;
Petite Fleur;+7Ц910Ц400Ц29Ц05;ћосква, ўипковский 1-й переулок,†17;www.petite-fleur.ru;
Florist Gump;+7 (495) 255Ц03Ц53;Ќовинский ѕассаж,ћосква, Ќовинский бульвар,†31;www.floristgump.ru;
÷веточный остров;8Ц800Ц100Ц74Ц07, +7Ц910Ц474Ц50Ц50, +7Ц965Ц433Ц78Ц54;ћосква, √арибальди,†27 к4;cvetostrov.ru;
Ѕукетно-конфетный период;+7Ц915Ц437Ц66Ц00;“÷ ƒирижабль,ћосква, ѕрофсоюзна€,†64/66;rozaros.ru;
Palisad;+7Ц968Ц704Ц98Ц24;ћосква, ¬олоколамское шоссе,†116 ст2;;
ћќ—ѕЋјЌ“, ќќќ;+7Ц977Ц769Ц26Ц89;ћосква, ќсташковска€,†14 ст15;mosplant.ru;
ћега-÷вет;8Ц800Ц500Ц24Ц22;ћосква, ћихайлова,†11;megacvet24.ru;
ќлимпик Flowers;+7 (495) 669Ц94Ц69;‘ќ  ћелоди€,јпрелевка, јвгустовска€,†40;flowers-olympic.ru;
—“–»“ –»“≈…Ћ √–”ѕѕ, ќќќ;;ћосква, —трогинский бульвар,†9 киоск;;
Ѕамбук и  апуста;+7Ц910Ц476Ц30Ц20, +7 (499) 343Ц20Ц06;ћосква, Ѕольшой јфанасьевский переулок,†41а;www.bambusta.ru;
»мпери€ цветов;+7 (495) 943Ц44Ц04;ћосква,  омсомольский проспект,†25 к1;cvetochnyj-larchik.ru;
55;+7 (495) 258Ц09Ц58;д.†∆уковка, ∆уковка д,†186а;www.flowers55.ru;
јроматна€ роза;+7Ц968Ц524Ц71Ц24;ћосква, —ивцев ¬ражек переулок,†15/25;;
Ivan da Marya;+7Ц985Ц227Ц55Ц57;ћосква, Ќеглинна€,†8/10;ivan-da-marya.ru;
‘икус-пикус;+7Ц916Ц008Ц83Ц88;ћосква, јнатоли€ ∆ивова,†7;;
÷веточна€ база;+7Ц967Ц204Ц69Ц14;ћосква, √арибальди,†30а;;
“ерритори€ цветов;+7 (495) 134Ц42Ц79, +7Ц963Ц722Ц04Ц64;ћосква, јэропорта проезд,†8;www.bazaflor.ru;
“риЅукета;+7Ц977Ц251Ц98Ц64, +7 (495) 142Ц00Ц64;ћосква, ¬одопроводный переулок,†2 ст1;tribuketa.ru;
Perfect flower;+7 (495) 776Ц01Ц50;Ѕ÷  олибрис,ћосква, Ёлектрозаводска€,†52;цветысдоставкой.москва;
Grand-flora;8Ц800Ц333Ц01Ц95, +7 (495) 229Ц39Ц05;Ћыткарино, ѕаркова€,†ст3;www.grand-flora.ru;
ѕрирода;+7 (496) 763Ц51Ц08;ѕодольск, Ѕольша€ «еленовска€,†58;;
ќазис;+7 (495) 665Ц88Ц88, +7Ц926Ц900Ц28Ц59;Ѕалашиха, Ёнтузиастов шоссе,†вл11 ст3;opt.oasis-gc.ru;
¬иола;+7 (499) 445Ц04Ц89;ћосква, —лав€нский бульвар,†7 к1;;
ArtFotoDizain;+7Ц916Ц389Ц58Ц58, +7Ц916Ц632Ц17Ц34, +7Ц964Ц555Ц09Ц09;ћосква, Ћебед€нска€,†12 к1;;
‘лора-Ћайн;+7 (495) 607Ц83Ц17, +7Ц963Ц712Ц06Ц23;ћосква, ќрликов переулок,†3 ст1;www.flora-line.ru;
Zaya Flowers;+7 (499) 714Ц44Ц77, +7Ц916Ц728Ц90Ц22;ћосква,  алашный переулок,†2/10;zayaflowers.ru;
÷веты на ¬ойковской;+7 (499) 322Ц23Ц83;ћосква, Ћенинградское шоссе,†15;flowers.discontelle.ru;
Terrafiori;+7 (499) 136Ц54Ц58;ћосква, Ёлектрозаводска€,†33 ст5;terrafiori.com;
јзали€;+7 (495) 786Ц38Ц98;ћосква, ¬ешн€ковский 1-й проезд,†2 ст1;azaliagroup.ru;
Ѕамбук;+7Ц925Ц518Ц58Ц48, +7Ц926Ц819Ц75Ц55;ќдинцово, ћожайское шоссе,†112а;flower-bambuk.ru;
¬о им€ –озы;+7Ц967Ц115Ц17Ц57;ћосква, Ќикитский бульвар,†8;;
Fleur De Dieu;+7Ц903Ц237Ц02Ц30, +7Ц929Ц579Ц66Ц86;ћосква, —адова€-—пасска€,†19 к1;fleurdedieu.com;
ћега-—трайк, ќќќ;+7 (495) 643Ц97Ц14, +7Ц926Ц301Ц97Ц30;ћосква,  леновый бульвар,†28;;
÷веточный р€д;+7 (495) 782Ц58Ц58, +7 (495) 782Ц58Ц58;ћосква, —елезнЄвска€,†22;www.tsvet-ryad.ru;
√ородска€ база цветов;+7Ц967Ц018Ц62Ц79, +7Ц915Ц477Ц14Ц00, +7Ц926Ц307Ц99Ц88;Ѕалашиха, Ћенина проспект,†23;gbcvet.ru;
ћарусин букет;+7Ц929Ц633Ц65Ц44;Ѕ÷ ¬олгоградский,ћосква, ¬олгоградский проспект,†35;marusinbuket.ru;
√ламели€, ќќќ;+7 (499) 240Ц44Ц75, +7Ц968Ц000Ц04Ц84;ћосква, Ѕережковска€ набережна€,†12а ст5;;
 ружовник;+7 (495) 917Ц26Ц30, +7Ц962Ц366Ц77Ц33;ћосква, «емл€ной ¬ал,†39;www.kruzhovnikk.ru;
«абукетами.ру;+7Ц968Ц824Ц74Ц44;“–÷ ћегаполис,ћосква, јндропова проспект,†8;zabuketami.ru;
Madeira;+7Ц909Ц970Ц44Ц66;ћосква, ƒемь€на Ѕедного,†7;madeiraflowers.ru;
 амели€, ќќќ;+7 (495) 773Ц94Ц44;ћосква, ћантулинска€,†2;;
Emotions;8Ц800Ц100Ц32Ц33;ћосква, ’ерсонска€,†20 к2;www.emotions.ru;
‘лор-ƒизайн, ќќќ;+7Ц916Ц453Ц23Ц63;ћосква, Ѕратиславска€,†13 к1;;
»рис ƒоставка;+7 (495) 125Ц34Ц33, 8Ц800Ц100Ц01Ц46;ћосква;irisdostavka.ru;
ћиллион цветов;+7 (495) 650Ц71Ц21;ћосква, ÷ветной бульвар,†23 ст1;million-cvetov.ru;
‘антази€;;“–÷ ≈вропейский,ћосква,  иевского ¬окзала площадь,†2;;
Blossom;+7 (495) 943Ц65Ц89;ћосква, ћинска€,†1г к2;blossom.msk.ru;
ќптово-розничный цветочный склад-магазин;+7Ц915Ц410Ц72Ц23, +7 (495) 757Ц44Ц82;ћосква, —трогинский бульвар,†22;opt-flowers.ru;
ƒругой букет;+7 (495) 728Ц34Ц52, +7Ц901Ц528Ц34Ц52;√ипермаркет √лобус,ћосква, Ќоворижское шоссе 22 км,†вл1 ст1;www.drugoi-buket.ru;
—юрприз;+7Ц926Ц359Ц09Ц09, +7Ц926Ц133Ц71Ц00;“–÷ √ран —ити,ѕодольск, —имферопольска€,†35;marketflowers.ru;
‘антази€;8Ц800Ц775Ц92Ц90;‘”ƒ —»“»,ћосква,  алужское шоссе 22 км,†10;flowersoffantasy.ru;
÷веточна€ база є1;;’имки, ёбилейный проспект,†вл60а ст1;;
ƒругой букет;;√ипермаркет √лобус,ѕодольск, ћолодЄжна€,†11;;
÷ветовик;+7 (495) 777Ц10Ц28, +7 (495) 777Ц10Ц28; онфетти, ћосква, Ќагатинска€,†16;moscow.cvetovik.com;info@cvetovik.com
ћир садовода;;“÷ —еребр€ный дом,ћосква, Ѕольша€ —емЄновска€,†16;;
÷веты и мечты;+7Ц966Ц166Ц61Ц10;ћосква, ќзерковский переулок,†11;cveti-i-mechti.ru;
‘лора “орг;+7Ц925Ц351Ц55Ц95;“÷ ¬есна,«еленоград, «еленоград,†к1627;магазин-цветочный.рф;
«елена€ улица;+7 (495) 223Ц18Ц43;ћосква,  ожевническа€,†7а;зелена€-улица.рф;
“рейд-Ћ“ƒ, ќќќ;;ѕодольск,  олхозна€,†4 ст2 киоск;;
Dell`Arte;+7Ц903Ц969Ц40Ц24, +7Ц903Ц790Ц69Ц45, +7 (499) 255Ц89Ц66;ћосква, –ужейный переулок,†4 ст1;www.flowers-dellarte.ru;
ќптова€ компани€ по продаже цветов;+7Ц916Ц193Ц20Ц06;ћосква, ¬€зовский 2-й проезд,†10 ст2;optomcvety.okis.ru;
Flowers Fusion;+7 (495) 970Ц06Ц47;ћосква, ¬алова€,†8/18;www.flowersfusion.ru;
Ѕукет ¬ам;+7Ц985Ц997Ц13Ц97, +7 (495) 997Ц13Ц97;ћосква,  улакова,†14;;
Bloom shop;+7Ц903Ц271Ц11Ц49;Ѕашн€ ‘едераци€,ћосква, ѕресненска€ набережна€,†12;bloom-shop.com;
÷веточна€ кухн€;+7 (495) 728Ц15Ц40;ћосква, Ѕерингов проезд,†3 ст5;;
Ќа ÷ветном;+7Ц915Ц097Ц71Ц11;ћосква, ÷ветной бульвар,†23 ст1;;
–оза ѕлаза;+7 (499) 703Ц43Ц25, +7Ц968Ц732Ц76Ц61;ћосква,  утузовский проспект,†4/2;rozaplaza.ru;
‘лори€;8Ц800Ц200Ц31Ц35, +7Ц980Ц888Ц00Ц70; расногорск, ћолодЄжна€,†4;florbaza77.ru;
ћного цветов;+7Ц963Ц778Ц15Ц35;ћосква, ѕроизводственна€,†2;;
¬ј–¬ј– ј —јƒ, ќќќ;+7Ц925Ц035Ц65Ц51;Capital House,ћосква, Ћетниковска€,†11/10 ст12;www.varvarkasad.com;
Al.Flowers;+7 (495) 608Ц01Ц74, +7Ц926Ц522Ц65Ц64;ћосква, —адова€-—пасска€,†12/23 ст2;alflowersshop.ru;
Myrtle;8Ц800Ц775Ц42Ц40;Ѕ÷ Ќовослободский,ћосква,  раснопролетарска€,†16 ст2;ecuador-flowers.su;
÷ветыш;+7 (495) 504Ц20Ц42, +7 (495) 799Ц06Ц24;ћосква, ћожайское шоссе,†45Ѕ;www.rozbl.ru;info@rozbl.ru
—еть магазинов цветов;;“÷ Ќикулино, ћосква, ѕокрышкина,†5;;
Bloomdecor;+7Ц965Ц336Ц34Ц26;“÷ ћатрица,ћосква, ќсенний бульвар,†7 к1;bloomdecor.ru;
÷веты мира;+7 (495) 668Ц08Ц31;ћосква, ќстровит€нова,†30 к1;cvm24.ru;
ћос÷веток;;“÷ „еремушки, ћосква, ѕрофсоюзна€,†56;;
Fk-÷веточна€ кухн€;+7 (499) 137Ц16Ц37;ћосква, Ћенинский проспект,†52;;
ћагазин цветов;;ћосква, —амуила ћаршака,†16;;
÷веточный –ай;+7 (495) 664Ц48Ц54;ћосква, ќлеко ƒундича,†29;www.smilingflowers.ru;
