Фантазия;8–800–775–92–90, +7 (812) 777–92–00, +7 (812) 777–92–00;Санкт-Петербург, Тульская, 7;www.eliteflower.ru;eliteflower@mail.ru
Цветочный город;+7 (812) 449–42–74, +7 (812) 385–12–44;О`кей,Санкт-Петербург, Науки проспект, 17;www.florcity.ru;
Мир цветов;+7 (812) 310–09–55, +7–921–905–40–47;Санкт-Петербург, Гороховая, 33;www.vesna-city.ru;
Цветочный магазин;+7–911–080–48–25;Санкт-Петербург, Энгельса проспект, 46а/1;;
Bon fleur;+7 (812) 984–69–77, +7–962–684–69–77;ТОЦ River House,Санкт-Петербург, Академика Павлова, 5;;
Киоск по продаже цветов;;Санкт-Петербург, Космонавтов проспект, 42Б киоск;;
SaVa Flowers;+7–965–080–82–34;Санкт-Петербург, КИМа проспект, 6;www.savaflowers.com;
ЛенЦветТорг;+7–952–221–80–00;Санкт-Петербург, Славы проспект, 12 к1;lencvet.ru;
Цветочная поляна;+7 (812) 981–13–99;Санкт-Петербург, Большой проспект В.О., 63;цветынаполяне.рф;
Лютики цветочки;+7–996–798–23–97, +7–921–943–07–80;Санкт-Петербург, Малый проспект П.С., 82;lutiki.site;
Колибри;+7 (812) 927–71–55;Санкт-Петербург, Савушкина, 128 к1;buket-kolibri.ru;
Mondial;+7–931–237–78–80;Санкт-Петербург, Набережная Крюкова канала, 7;;
Цветник, ООО;+7 (812) 959–40–09;Санкт-Петербург, Белы Куна, 8а;;
Green Master;+7 (812) 951–22–05, +7–951–651–85–91;Санкт-Петербург, Пилотов, 34 к2;greencityspb.ru;
Цветы Опт Розница;+7 (812) 666–5–666;БЦ Инвэко,Санкт-Петербург, Юрия Гагарина проспект, 1;6665666.ru;kate@artflora.net
ЦВЕТОКТОРГ;;Санкт-Петербург, Выборгское шоссе, 17 к1;;
Butterfly;+7–921–913–10–50, 8–800–333–37–13;Санкт-Петербург, Кременчугская, 13 к2;butterfly-flower.ru;
Атмосфера;+7–921–868–51–18, +7 (812) 272–37–86;Санкт-Петербург, Потёмкинская, 9;atmosphere.spb.ru;
Цветовичкоф;+7 (812) 922–17–07, +7 (812) 923–54–23, +7 (812) 922–44–63, +7 (812) 922–44–53;Санкт-Петербург, Зайцева, 15 лит Б;cvetovichkof.ru;
Beauty & Blooms;+7–911–117–90–56;Санкт-Петербург, Советская 7-я, 20-22;beautyblooms.ru;
Фантазия;8–800–775–92–90, +7 (812) 777–92–00, +7 (812) 777–92–00;Санкт-Петербург, Комендантский проспект, 14 к1;www.eliteflower.ru;eliteflower@mail.ru
Florisant;+7–981–811–18–88;Санкт-Петербург, Захарьевская, 9;www.florisant.ru;
Flowers Iris;+7–921–938–73–32;Санкт-Петербург, Просвещения проспект, 41;flowersiris.ru;flowersiris@bk.ru
LentaFlowers;+7 (812) 922–99–72;Санкт-Петербург, Светлановский проспект, 66;www.lentaflowers.net;
Lenta flowers;+7 (812) 915–10–90;Сертолово, Молодцова, 3;;
Бум Флауэрс, ООО;+7 (812) 407–29–94;БЦ На Сенной,Санкт-Петербург, Спасский переулок, 14;твоицветыспб.рф;
ЦветыОптРозница, ООО;+7 (812) 410–99–99, +7–931–378–32–29;Санкт-Петербург, Краснопутиловская, 121;cvetyopt.ru;
Цветочный блюз;+7 (812) 248–13–69;Санкт-Петербург, Среднеохтинский проспект, 40;;
Мир Цветов;+7–921–750–50–03, +7–981–947–90–03;Санкт-Петербург, Куйбышева, 24;spbroza.ru;
Дагвино;+7 (812) 435–11–84;Санкт-Петербург, Ленина проспект, 12;;
Росцветторг;+7–981–166–00–04;Санкт-Петербург, Советская 4-я, 17/8;www.roscvettorg.ru;
Happy Friend;8–800–500–81–13;Санкт-Петербург, Гельсингфорсская, 3;www.happyfriend.ru;
Садовод;+7–904–610–95–64;Санкт-Петербург, Ветеранов проспект, 36;;
Loft Flowers;+7–963–322–26–26;Санкт-Петербург, Марсово Поле, 7;loftflowers.ru;
Vасилек;+7–999–520–34–96;Санкт-Петербург;;
La vie en Rose;+7–905–223–45–45;БЦ Atrio,Санкт-Петербург, Петроградская набережная, 22;lavienrose.ru;
Аленький Цветочек;+7–921–575–48–49;Санкт-Петербург, Дачный проспект, 19 к1;;
Ферон-Ф;+7 (812) 604–19–53;Санкт-Петербург, Пилотов, 34 к2;feron-flowers.ru;
Пулковские цветы;+7 (812) 704–41–11, +7 (812) 704–45–65, +7 (812) 704–45–50;Санкт-Петербург, Пулковское шоссе, 103;www.piterflowers.ru;
Flowers Iris;+7–921–943–09–14;Санкт-Петербург, Энгельса проспект, 121а;flowersiris.ru;flowersiris@bk.ru
Театр цветов Марины Петровой;+7–921–958–90–32, +7 (812) 958–90–32;ТК Гарден Сити,Санкт-Петербург, Лахтинский проспект, 85 лит В;www.marinapetrova.com;
ГринТорг, ООО;+7 (812) 334–93–49, +7 (812) 643–20–60, +7–911–771–29–03;Санкт-Петербург, Кузнецовская, 52 к15 лит А;www.van-roos.com;
Duty Free Flowers;+7 (812) 309–19–99, +7 (812) 950–14–12, +7–921–950–14–12;Санкт-Петербург, Маяковского, 22;dff24.ru;
Вип-Флора, ООО;+7–911–989–00–64, +7 (812) 577–44–72;Санкт-Петербург, Дегтярная, 20;vip-flora.info;
Зеленая коллекция, ООО;+7 (812) 458–358–6;пос. Тельмана, Красноборская дорога, 2;www.greencollection.ru;
Ваш цветочный КУСТ;+7–911–903–33–33, +7–911–291–11–11;Санкт-Петербург, Адмирала Коновалова, 2-4;www.kust.spb.ru;
Комплимент;+7 (812) 572–63–97, +7–911–820–33–97;Санкт-Петербург, Вознесенский проспект, 51;buketmargaritka.ru;
ЦветМак;+7 (812) 271–58–67;Санкт-Петербург, Невский проспект, 147;;
Cvetclub;+7–921–950–03–58, +7 (812) 380–90–00;Санкт-Петербург, Комендантская площадь, 8а;www.cvetclub.ru;
Невский Дом фиалки;+7 (812) 925–71–95;Санкт-Петербург, Мичуринская, 12;www.senpolia.info;
Uflor.ru;+7 (812) 408–59–75, 8–800–707–42–55;Санкт-Петербург, Кубинская, 20;uflor.ru;
Шарики на Колокольной;+7 (812) 712–08–73;Санкт-Петербург, Колокольная, 15/21;;
De fleur;+7–951–684–58–88;Санкт-Петербург, Захарьевская, 16;;
Fiora;+7 (812) 642–08–78, +7–952–207–07–61;Санкт-Петербург;;
Цветочный блюз;+7–911–830–38–37;Санкт-Петербург, Новочеркасский проспект, 37 к1;;
Весна;+7–931–250–12–30, +7–981–777–50–50;Санкт-Петербург, Гражданский проспект, 116 к5;vesnabuket.ru;
Цветы Опт Розница;+7 (812) 666–5–666;Санкт-Петербург, Большой проспект В.О., 87;6665666.ru;kate@artflora.net
ИКЕБАН БОНСАЙ;+7–931–370–02–47;Санкт-Петербург, Краснопутиловская, 56а;ikeban-bonsai.ru;
Гнездо Сороки;+7 (812) 570–07–19, +7–921–380–08–81;Санкт-Петербург, Казанская, 43;;
Flowers Expert;+7 (812) 425–36–05, +7 (812) 928–88–77;Санкт-Петербург, Синопская набережная, 56-58 лит В;www.flowers-expert.ru;info@flowers-expert.ru
Opaz;+7 (812) 642–45–57, +7–964–342–45–57;Санкт-Петербург, Кантемировская, 26;www.opaz.ru;info@opaz.ru
Магазин цветов и семян;+7–921–940–44–66, +7–921–326–66–22;Санкт-Петербург, Чернова, 2а;;
АБИАНТО;+7–911–111–35–55;Санкт-Петербург, Набережная Обводного канала, 51;abientot.flowers;
IrisDiamond;+7–921–938–73–36, +7 (812) 938–73–32;Санкт-Петербург, Композиторов, 18;irisdiamond.ru;
Lovely Garden;+7–921–321–10–03;Санкт-Петербург, Набережная реки Фонтанки, 17;;
ВЕСЕЛЫЙ ЦВЕТОЧНИК;;Санкт-Петербург, Комендантский проспект, 34 к1;vescvet.ru;
Флора-Студия;+7 (812) 379–00–94, +7 (812) 375–32–62, +7 (812) 369–10–32;Санкт-Петербург, Московский проспект, 149а;www.flora-studio.spb.ru;
Цветы и мы;+7 (812) 671–00–61;Санкт-Петербург, Лиговский проспект, 149;zvety-my.ru;
Цветы Provance;+7 (812) 408–26–15;ТРК Южный полюс,Санкт-Петербург, Пражская, 48/50;;kormach.u@mail.ru
Цветочная лавка;+7 (812) 575–97–78;Санкт-Петербург, Московский проспект, 78а;24flowersshop.ru;
Цветы Петербурга;+7–911–987–10–03;Санкт-Петербург, Героев проспект, 23;www.cvety-peterburg.ru;
Подари;+7–911–923–15–16;Санкт-Петербург, Набережная реки Фонтанки, 59;studiopodari.ru;
Ботаника;+7 (812) 947–40–57;Санкт-Петербург, Чистяковская, 2 к1;botanika-spb.com;
ЦветыОптРозница, ООО;+7 (812) 410–99–99, +7–999–034–82–47;Санкт-Петербург, Русановская, 9;cvetyopt.ru;
Peterhof-flowers;+7 (812) 450–74–76, +7 (812) 450–58–78;Санкт-Петербург, Торговая площадь, 4;www.peterhof-flowers.com;
Оранж;+7 (812) 233–14–50;Санкт-Петербург, Съезжинская, 5/7;www.orangespb.ru;
Орхидея;+7–921–967–68–98;Санкт-Петербург, Оранжерейная, 14/50;;
Магнолия;+7 (812) 314–08–65;Санкт-Петербург, Глинки, 3-5-7;;
Букеты Мигом!;+7 (812) 383–19–18, +7 (812) 967–46–18;ДЦ Минерал,Санкт-Петербург, Минеральная, 13 лит А;bouqets.spb.ru;
Флора Питер;+7 (812) 905–50–73, +7–904–644–87–85;Санкт-Петербург, Набережная Обводного канала, 74 лит Т;florapiter.com;manager5@florapiter.com
Сакура;+7 (812) 451–99–61, +7–921–429–62–11;Санкт-Петербург, Ленинградская, 10;цветы-пушкин.рф;
Цветоптторг;+7 (812) 318–15–86;Санкт-Петербург, Кронверкский проспект, 51;;
