Свет Маяка;+7 (812) 645–36–01, +7 (812) 952–81–91;Санкт-Петербург, Бумажная, 3;www.svet-mayaka.ru;
АлмазБурСтрой;+7 (812) 900–33–13, +7 (812) 438–07–49;Санкт-Петербург, Трефолева, 2 лит В;almazburstroy.ru;
ТехСоюз-Строй, ООО;+7 (812) 380–84–07;БЦ Лиговское,Санкт-Петербург, Лиговский проспект, 254;;
СтройКап, ООО;+7 (812) 985–41–48;БЦ Софийская 14,Санкт-Петербург, Софийская, 14 лит А;spectechnikaspb.ru;
РусМикс;+7 (812) 334–92–78, +7 (812) 334–92–79;Санкт-Петербург, Садовая, 51;www.rusmix.info;
КУБстрой;+7 (812) 308–88–10, +7 (812) 308–88–20;Санкт-Петербург, Тореза проспект, 102 к4;kubstroyspb.ru;
ПРК, ООО;+7 (812) 642–46–27, +7 (812) 983–41–29;ДЦ Жёлтый угол,Санкт-Петербург, Маршала Говорова, 35;;
БалтСтройСервис;+7 (812) 642–88–11;БЦ Софийская 14,Санкт-Петербург, Софийская, 14;www.bss-remont.ru;
Ютта;+7 (812) 333–27–77, +7 (812) 676–45–43;ТОЦ Рубикон,Санкт-Петербург, Гражданский проспект, 119;www.remont-otdelka.ru;
Топфлор Северо-Запад;+7 (812) 334–56–33;Санкт-Петербург, Октябрьская набережная, 104 к1 лит П;;
КМ-Строй, ООО;+7 (812) 331–20–76;Санкт-Петербург, Кондратьевский проспект, 62 к7;;
СМАНЕВСТРОЙ, ООО;+7 (812) 660–57–77;Санкт-Петербург, Розенштейна, 21;sksns.ru;
Империя, ООО;+7 (812) 989–00–23;Технопарк Литовская 10,Санкт-Петербург, Литовская, 10;remont-imperia.ru;
ЛенСпецСМУ-Комфорт;+7 (812) 380–05–23, +7 (812) 348–47–85;Санкт-Петербург, Богатырский проспект, 2 лит А;lenspecsmu-komfort.ru;
Mossebo;8–800–707–83–47;Санкт-Петербург, Митрофаньевское шоссе, 2 к2;mossebo.studio;
Лофт, ООО;+7 (812) 210–33–86;Санкт-Петербург;www.потолок.su;
;;;;
ИЗБА ОТДЕЛКА, ООО;+7 (812) 309–39–40, +7–921–932–74–79;БЦ Инвэко,Санкт-Петербург, Юрия Гагарина проспект, 1;изба-отделка.рф;
Opus Magnum;+7 (812) 715–70–36, +7 (812) 715–70–42;БЦ Балтийская Жемчужина,Санкт-Петербург, Петергофское шоссе, 47;www.opusmagnum.ru;
М-ЮНИОН, ООО;+7 (812) 988–64–14;БЦ Модуль,Санкт-Петербург, Выборгское шоссе, 36;продамжилье.рф;
CLEANSTON;+7–905–217–22–23, +7 (812) 380–81–71;БЦ Т-Три,Санкт-Петербург, Портовая, 15 лит Б;cleanston.ru;
Ладога, АО;+7 (812) 447–12–43, +7 (812) 447–07–78;Санкт-Петербург, Октябрьская набережная, 104 к12;;
stroyexpert.pro;+7 (812) 907–51–43;Санкт-Петербург, Костюшко, 54;stroyexpert.pro;
Clean King;+7 (812) 701–07–17;Санкт-Петербург, Сантьяго-де-Куба, 4 к3;www.cleanking.ru;
АрхиДис;+7 (812) 340–00–04;Санкт-Петербург, Кирочная, 32;arhidis.ru;
Ютта;+7 (812) 333–27–77, +7 (812) 449–40–35;БЦ Энергия,Санкт-Петербург, Ленинский проспект, 168;www.remont-otdelka.ru;
РВТ-СПБ, ООО;+7 (812) 424–17–81;Санкт-Петербург, Тамбовская, 13;remontvspb.ru;
Нев Строй, ООО;+7 (812) 986–62–70;ДЦ Охта,Санкт-Петербург, Ворошилова, 2;nev-stroy.ru;
Зори Невские;+7 (812) 600–50–40;Санкт-Петербург, Передовиков, 18 к2;www.n-zori.ru;
Орсаг;+7 (812) 926–10–29;Санкт-Петербург, Набережная реки Смоленки, 25;orsag.ru;
СМУ-2, ООО;+7–911–246–33–67, +7 (812) 605–34–82;Санкт-Петербург, Веденеева, 2;;
Репер;+7 (812) 633–30–73, +7 (812) 633–30–72;БЦ Обуховъ-центр,Санкт-Петербург, Обуховской Обороны проспект, 271 лит А;;
Орион, ООО;+7 (812) 333–26–76, +7 (812) 642–80–03;Санкт-Петербург, Московское шоссе, 25;ooo-orion.ru;
СРВ Девелопмент, ООО;+7 (812) 449–00–55;Санкт-Петербург, Шаумяна проспект, 4 к1 лит А;www.srv.fi;
Люксорта;+7 (812) 449–92–76, +7 (812) 928–10–31;БЦ ЦНИТА,Санкт-Петербург, Бухарестская, 1;www.luxorta.ru;
Гелиодор;+7 (812) 677–51–60, +7 (812) 984–08–99, +7 (812) 995–71–27;БЦ АРКА,Санкт-Петербург, Обуховской Обороны проспект, 51 лит К;www.skgeliodor.ru;
Фортесс, ООО;+7 (812) 640–44–12;Санкт-Петербург, Мебельная, 12 к1 лит Б;www.nsc-m.ru;
;;;;
Строй 911, ООО;+7 (812) 426–14–98;БЦ Портал,Санкт-Петербург, Бумажная, 18;www.stroy911.ru;
BF;+7 (812) 600–94–55;БЦ Мидель,Санкт-Петербург, Песочная набережная, 42 к2 лит А;bfcompany.ru;
Opus Magnum;+7–996–781–50–26;Санкт-Петербург, Спасский переулок, 2;www.opusmagnum.ru;
Престиж-строй, ООО;+7 (812) 495–63–00, +7 (812) 495–63–06;Санкт-Петербург, Инструментальная, 3 лит К;;
Дельта-Т, ООО;+7 (812) 970–71–17;Санкт-Петербург, Энгельса проспект, 150;www.delta-te.ru;
ГОР;+7 (812) 466–66–13;Санкт-Петербург, Подбельского шоссе, 9;;
БАЛТСТРОЙ, ООО;+7 (812) 490–76–17;Санкт-Петербург, Швецова, 41;baltdacha.ru;
Новая Отделка;+7 (812) 670–76–00, +7–981–977–76–00;Санкт-Петербург, 2-я линия В.О., 37;new-otdelka.ru;
Антис, ООО;+7 (812) 322–97–55, +7 (812) 983–43–12;Санкт-Петербург, Луначарского проспект, 72 к1;lisker.ru;
ГлавСтройМаркет, ООО;+7 (812) 642–88–33;Санкт-Петербург, Верхний 3-й переулок, 5а;glavpitersnab.ru;
Северо-западный центр разминирования и специальных работ, АО;+7 (812) 643–36–00, +7 (812) 293–38–10;Санкт-Петербург, Тореза проспект, 112 к1;разминирование.рф;
BEZET;+7 (812) 456–70–61;Санкт-Петербург, Октябрьская набережная, 50;bezet.ru;
Сигма, ООО;+7 (812) 333–26–76, +7 (812) 642–80–03, +7 (812) 642–80–04;Санкт-Петербург, Московское шоссе, 25;штукатуркавспб.рф;
ФасадСтройСервис, ООО;+7 (812) 495–95–34;БЦ Треугольник,Санкт-Петербург, Набережная Обводного канала, 138;;
ВнутриСнаружи, ООО;+7 (812) 408–54–67;БЦ Авиатор,Санкт-Петербург, Мебельная, 12 к1;vnsn.ru;
Реналcтрой, ООО;+7 (812) 244–27–33;ДЦ Громовъ,Санкт-Петербург, Громова, 4;www.renalstroy.com;
Минимакс, ООО;+7 (812) 493–22–42, +7–921–969–57–63, +7 (812) 670–88–89;Санкт-Петербург, Большой Сампсониевский проспект, 77;minimax777.ru;
Мостэк;+7 (812) 309–97–81;Санкт-Петербург, Кондратьевский проспект, 2;www.mostek.su;
Nakrovle.com;+7–906–245–98–45;Санкт-Петербург, Мебельная, 45 к2;nakrovle.com;
БФА-Монолит, ООО;+7 (812) 242–12–36, +7 (812) 242–12–35;Санкт-Петербург, Набережная реки Фонтанки, 52 лит А;bfa-monolit.ru;
ФакторСтрой, ООО;+7 (812) 947–65–21;Санкт-Петербург, Александра Матросова, 4 к2 лит З;www.factorstroy.ru;
007;+7 (812) 331–92–91, 007;БЦ Инвэко,Санкт-Петербург, Юрия Гагарина проспект, 1;www.007spb.ru;
Ладья-Строй, ООО;+7 (812) 708–96–59;Санкт-Петербург, Новосёлов, 49;ladja-st.ru;
Река;+7–911–920–67–00;Санкт-Петербург, Набережная реки Екатерингофки, 19;askreka.ru;
ЛМС, ООО;+7 (812) 600–33–56;БЦ Сити Центр,Санкт-Петербург, Чапаева, 5 лит А;www.lms-spb.ru;
Альп Клуб Санкт-Петербурга, ООО;+7 (812) 715–30–41, +7 (812) 715–30–40;Санкт-Петербург, Славы проспект, 4;alpclubspb.ru;
СтройКрафт, ООО;+7 (812) 309–59–09;ДЦ Минерал,Санкт-Петербург, Минеральная, 13 лит А;scraft.spb.ru;
Alphabuilding;+7–901–315–70–42, +7–901–315–70–36;Санкт-Петербург, Крестовский проспект, 23а;alphabuilding.ru;
АртСтрой, ООО;+7 (812) 947–15–89;Санкт-Петербург, Московское шоссе, 25 лит А;art-doma.ru;
Качество, ООО;+7 (812) 385–76–92;Санкт-Петербург, Стасовой, 2;gdepotolki.ru;
ПитерГрад, ООО;+7 (812) 600–20–64;Санкт-Петербург, Глухая Зеленина, 2;;
СпайДор;+7 (812) 642–20–22;Санкт-Петербург, Кронштадтская, 11 лит А;spydor.ru;
CК-20;+7–909–582–15–43, +7–911–165–51–73;Санкт-Петербург, Моравский переулок, 7 к1;ck-20.ru;
АрХитЭко;+7 (812) 992–49–25, +7–921–449–79–51;Санкт-Петербург, Сердобольская, 65;arhitec-spb.ru;
Интерио-Торговые сети, ООО;+7 (812) 409–15–55;Санкт-Петербург, Рыбацкий 3-й проезд, 3 к6 лит А;www.intek.ru;
;;;;
НПЦ ЭТТ, ЗАО;+7 (812) 436–68–77, +7 (812) 335–50–10;БЦ Финляндский,Санкт-Петербург, Комсомола, 41;www.npc-teh.ru;
Химзащита, ЗАО;+7 (812) 317–85–22;Санкт-Петербург, Клинский проспект, 23;;
Строймастер;+7 (812) 985–85–60, +7–911–247–75–55, +7–962–685–85–60;Санкт-Петербург, Ленинский проспект, 140 лит А;lvinaya-dola.ru;
Визапласт;+7 (812) 983–48–69;Санкт-Петербург, Обуховской Обороны проспект, 295;vizaplast.ru;
Прораб Нева;+7 (812) 646–88–87;БЦ Сенатор,Санкт-Петербург, Советская 2-я, 7;www.prorabneva.ru;
ЛЕД-ТЕД;+7 (812) 907–35–58, +7 (812) 980–00–04;Санкт-Петербург, Бумажная, 3;www.led-ted.ru;mail@led-ted.ru
РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №7, ООО;+7 (812) 777–98–68;Санкт-Петербург;rsu7spb.ru;
Петропрофиль Плюс, ООО;+7 (812) 449–70–31;Санкт-Петербург, Книпович, 15;www.p-3.su;
Бермин, ООО;+7 (812) 528–76–58;Санкт-Петербург, Новочеркасский проспект, 37 к1;;
Пятый Элемент, ООО;+7 (812) 425–38–60;Санкт-Петербург, Репищева, 14 лит АД;5element-potolki.ru;sale@5element-potolki.ru
ГУССТ №3 при Спецстрое России, ФГУП;+7 (812) 347–68–49;Санкт-Петербург, Мира, 15 к6;;
АЗС, ООО;+7 (812) 575–94–50, +7 (812) 933–65–65;Санкт-Петербург, Красноармейская 5-я, 20;www.azsspb.ru;
